rank,Place,avg_rating,review_count,rating_std,avg_polarity,rating_score,volume_score,sentiment_score,hotspot_score
10415,G & Aswari Shankha Bhander,4.0,4,0.8165,0.4646,0.75,0.09789285796008532,0.6940571428571428,0.543179
10416,Kalachakra Stupa,4.3333,3,1.1547,0.1624,0.8333250000000001,0.07405308831750526,0.5213714285714285,0.543153
10417,Kakolem Beach,4.125,8,0.8345,0.1628,0.78125,0.1606896477741703,0.5216000000000001,0.543152
10418,Temple of Saint Vallabhacharya,3.8148,27,0.7863,0.1835,0.7037,0.2819463902992201,0.5334285714285715,0.54312
10419,Bhupen Hazarika Setu - Dhola-Sadiya Bridge,3.9167,12,1.0836,0.2871,0.729175,0.1999759009436013,0.5926285714285715,0.543106
10420,Vasant Square Mall,3.8519,27,1.0267,0.1427,0.712975,0.2819463902992201,0.5101142857142857,0.543094
10421,Kote Gate,3.5488,82,0.9706,0.1693,0.6372,0.3980382697196071,0.5253142857142857,0.543074
10422,Rana Mahala Ghat,3.8571,14,0.7703,0.3118,0.714275,0.21526422600592307,0.6067428571428571,0.543065
10423,Ivor Madom Temple,4.0,7,0.8165,0.3313,0.75,0.1481061766350105,0.6178857142857143,0.543009
10424,Shri Mehsana Teerth,4.0,2,0.0,0.6062,0.75,0.04331827972833253,0.7749714285714285,0.54299
10425,Dargah Burhanuddin,4.3333,3,1.1547,0.1608,0.8333250000000001,0.07405308831750526,0.5204571428571428,0.54297
10426,Shree Sai Hemant Art Gallery,3.8667,15,0.9904,0.2821,0.716675,0.22215926495251576,0.5897714285714286,0.54294
10427,Aai Vajreshwari Devi Temple,3.8571,28,1.1455,0.1257,0.714275,0.28569540735943894,0.5004,0.542926
10428,Kalibari Temple,3.875,8,0.8345,0.434,0.71875,0.1606896477741703,0.6765714285714285,0.542896
10429,Jwalaheri Market,3.8667,15,0.7432,0.2816,0.716675,0.22215926495251576,0.5894857142857143,0.542882
10430,New Delhi Kali Bari,4.0,5,0.7071,0.4108,0.75,0.11737136804583777,0.6633142857142857,0.542874
10431,Lokhandwala Lake,4.1429,7,0.8997,0.1738,0.785725,0.1481061766350105,0.5278857142857143,0.542871
10432,Hariraya Temple,4.3333,3,0.5774,0.1597,0.8333250000000001,0.07405308831750526,0.5198285714285714,0.542844
10433,Irene Pool,4.0769,13,0.9541,0.0885,0.769225,0.20789330198171482,0.47914285714285715,0.542809
10434,Dharmadam Island,4.125,8,0.6409,0.1597,0.78125,0.1606896477741703,0.5198285714285714,0.542798
10435,Sannihit Sarovar,3.8261,23,0.8869,0.2115,0.706525,0.2654775446808483,0.5494285714285715,0.542791
10436,Sargeshwar Shiva Temple,4.2,5,0.8367,0.191,0.8,0.11737136804583777,0.5377142857142857,0.542754
10437,Chengannur Mahadeva Temple,3.9231,13,0.7596,0.256,0.730775,0.20789330198171482,0.5748571428571428,0.542727
10438,Galganatha Temple,3.8276,29,0.9285,0.1467,0.7069,0.28931731432342833,0.5124000000000001,0.542725
10439,Raghupur Fort,3.9333,15,0.8837,0.2071,0.733325,0.22215926495251576,0.5469142857142858,0.542693
10440,Jogi Mahal,3.75,28,0.7993,0.2401,0.6875,0.28569540735943894,0.5657714285714286,0.542613
10441,Hall of the Heroes,3.8667,15,1.0601,0.2792,0.716675,0.22215926495251576,0.5881142857142857,0.542608
10442,MGF Mega City Mall,3.8462,13,0.6887,0.339,0.71155,0.20789330198171482,0.6222857142857142,0.5426
10443,Karaiyar Dam,3.7692,26,1.1066,0.239,0.6923,0.2780610158200081,0.5651428571428571,0.542597
10444,Thanjai Mamani Koil,4.0,15,0.8452,0.1331,0.75,0.22215926495251576,0.5046285714285714,0.542573
10445,Rent A Bike Goa,4.0,6,0.8944,0.3647,0.75,0.1338402136642096,0.6369714285714286,0.542546
10446,Bougain Villea,4.0,6,1.2649,0.3646,0.75,0.1338402136642096,0.6369142857142858,0.542535
10447,Karneshwar Temple,4.0,14,0.8771,0.1507,0.75,0.21526422600592307,0.5146857142857143,0.542516
10448,Bhakta Kannappa Temple,3.8947,19,0.9366,0.1851,0.723675,0.2459990345950958,0.5343428571428571,0.542506
10449,Santala Devi Temple,4.1429,7,1.069,0.1705,0.785725,0.1481061766350105,0.526,0.542494
10450,Panch Gagh Falls,3.8235,17,0.7276,0.2924,0.705875,0.23474273609167554,0.5956571428571429,0.542492
10451,Achal Nath Shivalaya,4.1667,6,0.7528,0.1815,0.7916749999999999,0.1338402136642096,0.5322857142857143,0.542447
10452,Mathuradheesh Mandir,4.0,13,0.9129,0.1687,0.75,0.20789330198171482,0.5249714285714286,0.542362
10453,Paatal Bhuvneshvar,4.0,12,1.0445,0.1894,0.75,0.1999759009436013,0.5368,0.542353
10454,Tipu Sultan Museum,3.7619,21,0.9437,0.3022,0.690475,0.25618159518331796,0.6012571428571428,0.542343
10455,Jayalakshmi Vilas Complex Museum,3.8667,15,0.9155,0.2767,0.716675,0.22215926495251576,0.5866857142857143,0.542322
10456,Shri Mahaprabhuji Bethak Lakshmankund,4.1111,9,1.0541,0.141,0.7777750000000001,0.1719459462775906,0.5091428571428571,0.5423
10457,Kachapeshwarar Temple,3.8,25,0.866,0.2132,0.7,0.2740289892611066,0.5504,0.542289
10458,Catholic Rosary Church,3.9167,12,0.793,0.2799,0.729175,0.1999759009436013,0.5885142857142858,0.542283
10459,Iravatanesvara Temple,4.0,2,0.0,0.6,0.75,0.04331827972833253,0.7714285714285715,0.542281
10460,Oorpazhassi Kavu Temple,4.25,4,0.9574,0.1833,0.8125,0.09789285796008532,0.5333142857142857,0.542281
10461,Sikkal Singaravelar Temple,3.7917,24,0.9315,0.2332,0.697925,0.26983880423767587,0.5618285714285715,0.54228
10462,Sab Mall,3.6957,46,1.0513,0.161,0.673925,0.33728137048320894,0.5205714285714286,0.542261
10463,Punjab Rural Heritage Museum,4.0,13,0.8165,0.1676,0.75,0.20789330198171482,0.5243428571428571,0.542237
10464,Sajja Kothi,3.6562,32,1.0957,0.3028,0.66405,0.2994998749116505,0.6016,0.542195
10465,Chandika Mandir,4.0,12,0.8528,0.188,0.75,0.1999759009436013,0.5359999999999999,0.542193
10466,Alathiyoor Hanuman Temple,3.9167,12,0.9003,0.2791,0.729175,0.1999759009436013,0.588057142857143,0.542192
10467,Neel Parbat,4.1667,6,0.9832,0.1792,0.7916749999999999,0.1338402136642096,0.5309714285714285,0.542184
10468,Sagar Lighthouse,4.0,3,1.0,0.5181,0.75,0.07405308831750526,0.7246285714285714,0.542142
10469,E-Mall,3.7895,19,0.855,0.2968,0.697375,0.2459990345950958,0.5981714285714286,0.542121
10470,Mahadev Gad,4.0,7,1.0,0.3234,0.75,0.1481061766350105,0.6133714285714286,0.542106
10471,Maya Devi Temple,3.7778,36,0.6808,0.1366,0.69445,0.3117230218533404,0.5066285714285714,0.542068
10472,Junnar Caves,3.9375,16,0.9979,0.18,0.734375,0.2286361584601271,0.5314285714285714,0.542064
10473,Bhavani Mandir,4.0,5,0.7071,0.4037,0.75,0.11737136804583777,0.6592571428571429,0.542063
10474,Shree Venkataramana Temple,4.5,2,0.7071,0.0511,0.875,0.04331827972833253,0.45777142857142855,0.54205
10475,Library Road Vegetable Market,3.8889,18,0.6764,0.2015,0.722225,0.24051906300189307,0.5437142857142857,0.542011
10476,IKEA,3.8333,24,0.9631,0.185,0.708325,0.26983880423767587,0.5342857142857144,0.541971
10477,Shree Vaijnath Jyotirling Devsthan Parli,4.0,7,0.5774,0.3222,0.75,0.1481061766350105,0.6126857142857143,0.541969
10478,Guruvayur Taxi Service,4.5,2,0.7071,0.05,0.875,0.04331827972833253,0.4571428571428572,0.541924
10479,The Church of Our Lady of Salvation,4.5,2,0.7071,0.05,0.875,0.04331827972833253,0.4571428571428572,0.541924
10480,Ernakulam Cemetery Church,3.9167,12,1.1645,0.2762,0.729175,0.1999759009436013,0.5864,0.54186
10481,Pilibhit Tiger Reserve,3.9286,14,1.1411,0.223,0.73215,0.21526422600592307,0.556,0.541854
10482,Statue of King Edward VII,4.0,8,0.9258,0.2877,0.75,0.1606896477741703,0.5929714285714286,0.541801
10483,Kevada Masjid,3.9091,11,0.7006,0.3064,0.727275,0.19142445636334304,0.6036571428571429,0.541796
10484,Chandpur Beach,3.9286,14,0.9972,0.2224,0.73215,0.21526422600592307,0.5556571428571428,0.541786
10485,Naga Bazzar,4.0,12,1.0445,0.1841,0.75,0.1999759009436013,0.5337714285714286,0.541747
10486,Kidangamparambu Sree Bhuvaneswari Temple,4.0,6,0.8944,0.3575,0.75,0.1338402136642096,0.6328571428571428,0.541723
10487,Bhim Pakora,3.623,61,1.0027,0.1574,0.65575,0.36687353691533797,0.5185142857142857,0.54164
10488,Jogeshwari Caves,3.9048,21,0.8309,0.1397,0.7262,0.25618159518331796,0.5084,0.541634
10489,Our Lady of the Sea,3.875,8,0.8345,0.4228,0.71875,0.1606896477741703,0.6701714285714286,0.541616
10490,Bandhavgarh Ancient Caves,3.7097,31,0.9016,0.2477,0.677425,0.29621235327002104,0.5701142857142857,0.541599
10491,Svaram,4.0,8,0.7559,0.2856,0.75,0.1606896477741703,0.5917714285714286,0.541561
10492,Lord Thirukuttralanathar,3.7407,27,0.9443,0.2508,0.685175,0.2819463902992201,0.5718857142857142,0.541549
10493,Naldurg Fort,4.0,13,0.8165,0.1615,0.75,0.20789330198171482,0.5208571428571428,0.541539
10494,Sri Chandreshwar Temple,4.0,13,0.7071,0.1615,0.75,0.20789330198171482,0.5208571428571428,0.541539
10495,Koviloor Aadheenam,4.0,4,0.8165,0.45,0.75,0.09789285796008532,0.6857142857142857,0.541511
10496,Arranmore Palace,4.0,7,1.0,0.3179,0.75,0.1481061766350105,0.6102285714285715,0.541478
10497,Katta Maisamma Temple,3.8889,9,1.0541,0.3765,0.722225,0.1719459462775906,0.6437142857142858,0.541439
10498,Madhya Kailash Temple,3.875,16,0.9574,0.2424,0.71875,0.2286361584601271,0.5670857142857143,0.541383
10499,Bogibeel Bridge,4.0,6,0.8944,0.3542,0.75,0.1338402136642096,0.6309714285714286,0.541346
10500,Lalgarh Eco Park,4.0,2,1.4142,0.5917,0.75,0.04331827972833253,0.7666857142857142,0.541333
10501,Gurney House,3.7353,34,0.7904,0.192,0.683825,0.30578615994180014,0.5382857142857143,0.541305
10502,Panjhora River,4.2,5,0.8367,0.1783,0.8,0.11737136804583777,0.5304571428571428,0.541303
10503,Narnala Wildlife Sanctuary,4.0,4,0.8165,0.4478,0.75,0.09789285796008532,0.6844571428571429,0.541259
10504,Swarg Dwar,4.0,7,0.8165,0.3159,0.75,0.1481061766350105,0.6090857142857143,0.541249
10505,Bichitrapur Mangrove Reserve,3.9091,11,1.1362,0.3016,0.727275,0.19142445636334304,0.6009142857142857,0.541248
10506,Ild Mall,3.8571,14,0.5345,0.2958,0.714275,0.21526422600592307,0.5976,0.541237
10507,Bhagwant Temple,4.2,5,0.8367,0.1776,0.8,0.11737136804583777,0.5300571428571429,0.541223
10508,Kengal Anjaneya Swamy Temple,3.9286,14,0.8287,0.2172,0.73215,0.21526422600592307,0.5526857142857143,0.541191
10509,Sonanadi River,3.875,8,0.8345,0.419,0.71875,0.1606896477741703,0.668,0.541182
10510,Hoshang's Tomb,3.8571,21,0.9636,0.1877,0.714275,0.25618159518331796,0.5358285714285714,0.541158
10511,Indian Museum Ship (Vikrant),3.6897,29,0.9298,0.2838,0.672425,0.28931731432342833,0.5907428571428571,0.541156
10512,Mahatma Gandhi High School,3.625,56,0.8855,0.1743,0.65625,0.3578904310477309,0.5281714285714286,0.541126
10513,Fashion Express,4.5,2,0.7071,0.0429,0.875,0.04331827972833253,0.45308571428571426,0.541113
10514,Gurudwara Guru Ka Mahal,3.8333,18,0.8575,0.2544,0.708325,0.24051906300189307,0.5739428571428571,0.541107
10515,Manigandan,4.3333,3,0.5774,0.1444,0.8333250000000001,0.07405308831750526,0.5110857142857144,0.541096
10516,Adda52 LIVE,4.3333,3,0.5774,0.1439,0.8333250000000001,0.07405308831750526,0.5107999999999999,0.541038
10517,Pine Grove,4.1667,6,0.7528,0.1691,0.7916749999999999,0.1338402136642096,0.5252,0.54103
10518,Swarnajaleswar Temple,4.0,3,0.0,0.5083,0.75,0.07405308831750526,0.7190285714285715,0.541022
10519,Domlur Oneness Centre,4.25,4,0.5,0.1717,0.8125,0.09789285796008532,0.5266857142857143,0.540955
10520,Mudanthurai Sanctuary,4.0,5,0.7071,0.394,0.75,0.11737136804583777,0.6537142857142858,0.540954
10521,Arulmigu Gneeliwaneswarar Temple,4.1429,7,0.6901,0.157,0.785725,0.1481061766350105,0.5182857142857143,0.540951
10522,Padma-Mani Jain Temple,4.1667,6,0.7528,0.1678,0.7916749999999999,0.1338402136642096,0.5244571428571428,0.540881
10523,Charity Birds Hospital,3.7812,32,1.1842,0.1545,0.6953,0.2994998749116505,0.5168571428571429,0.540871
10524,Mahanal Temples and Math,4.0,11,0.8944,0.1987,0.75,0.19142445636334304,0.5421142857142858,0.54085
10525,Guwahati Railway Station,4.1667,6,0.9832,0.1672,0.7916749999999999,0.1338402136642096,0.5241142857142858,0.540812
10526,Maharajabandh Lake,4.0,8,0.9258,0.2786,0.75,0.1606896477741703,0.5877714285714285,0.540761
10527,Science Museum,3.9091,11,0.8312,0.2972,0.727275,0.19142445636334304,0.5984,0.540745
10528,Chandana Ramesh Shopping Mall,4.0,6,0.8944,0.3489,0.75,0.1338402136642096,0.6279428571428571,0.540741
10529,Nakpochu Valley,4.0,6,1.0954,0.3488,0.75,0.1338402136642096,0.6278857142857143,0.540729
10530,Tirumurthi Temple,4.0,11,1.0,0.1976,0.75,0.19142445636334304,0.5414857142857142,0.540724
10531,Darkot,4.0,12,0.8528,0.1751,0.75,0.1999759009436013,0.5286285714285714,0.540718
10532,Moti Bagh,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10533,Wave Cinemas,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10534,Emmanual Methodist Church,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10535,Pallickal Mosque,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10536,Achal Sahib,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10537,Sri Theertheswarar Swami Devasthanam,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10538,Dharmaraj Temple,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10539,Cottage Craft Centre,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10540,Appan Thampuran Smarakam,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10541,Sultani Masjid,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10542,Pandit Dindyalal Upadhyay Auditorium & Hall,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10543,Elembalai Hill,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10544,Muringamangalam Sree Mahadevar Temple,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10545,Chaumu Temple,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10546,9D VR Cinema Experience,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10547,Hariom Hand Printers,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10548,Billeswar Temple,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10549,Square One Mall,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10550,Rhino Taxi,4.0,1,,0.7,0.75,0.0,0.8285714285714285,0.540714
10551,Nhava Sheva,4.2,5,0.4472,0.1729,0.8,0.11737136804583777,0.5273714285714286,0.540686
10552,Fisherfolk Temple,4.5,2,0.7071,0.0389,0.875,0.04331827972833253,0.4508,0.540655
10553,Rajat Prapat,3.8571,14,0.7703,0.2905,0.714275,0.21526422600592307,0.5945714285714285,0.540631
10554,Sagardwip Beach,3.8421,19,1.0145,0.2262,0.710525,0.2459990345950958,0.5578285714285715,0.540628
10555,Orchid City Centre Mall,4.1429,7,0.6901,0.1541,0.785725,0.1481061766350105,0.5166285714285713,0.54062
10556,Sharneshwar Ji Temple,4.0,7,0.5774,0.3099,0.75,0.1481061766350105,0.6056571428571429,0.540563
10557,Partagal Matha Temple,4.0,7,0.8165,0.3095,0.75,0.1481061766350105,0.6054285714285713,0.540518
10558,Inmaiyil Nanmai Tharuvar Temple,4.0,13,0.9129,0.1524,0.75,0.20789330198171482,0.5156571428571429,0.540499
10559,Om Banna,3.6316,38,1.1252,0.2679,0.6579,0.31734726898943905,0.5816571428571429,0.540486
10560,Srijoni Silpogram,4.0,12,0.603,0.1729,0.75,0.1999759009436013,0.5273714285714286,0.540467
10561,Dindayal City Mall,3.8261,23,1.0292,0.1906,0.706525,0.2654775446808483,0.5374857142857142,0.540403
10562,Parliament Building (Mantralaya),3.7273,33,0.9445,0.2009,0.681825,0.30268924677763237,0.5433714285714286,0.540394
10563,Zorastrian Museum and Information Centre,3.9167,12,0.6686,0.2628,0.729175,0.1999759009436013,0.5787428571428571,0.540329
10564,Shivkalin Khedegaon,4.0,5,0.7071,0.3883,0.75,0.11737136804583777,0.650457142857143,0.540303
10565,Gurudwara Sri Guru Singh Sabha,4.125,8,0.8345,0.1376,0.78125,0.1606896477741703,0.5072,0.540272
10566,Paravasa Ulagam Water Theme Park,3.875,16,1.2583,0.2326,0.71875,0.2286361584601271,0.5614857142857143,0.540263
10567,Sphatik Shila,3.8,30,0.9613,0.1461,0.7,0.2928204485978327,0.5120571428571429,0.540258
10568,"Adventure, Tour, Travel and Events",4.5,2,0.7071,0.0354,0.875,0.04331827972833253,0.44880000000000003,0.540255
10569,Rameetay Dara,4.0,6,0.8944,0.3445,0.75,0.1338402136642096,0.6254285714285714,0.540238
10570,Varaldevi Lake,4.0,7,1.1547,0.3069,0.75,0.1481061766350105,0.6039428571428571,0.54022
10571,Pillamarri Banyan Tree,3.8333,24,0.7614,0.1696,0.708325,0.26983880423767587,0.5254857142857142,0.540211
10572,Thyagaraja Temple,4.5,2,0.7071,0.035,0.875,0.04331827972833253,0.4485714285714285,0.54021
10573,Khamba Baba/Heliodorus Pillar,3.8333,24,0.9631,0.1695,0.708325,0.26983880423767587,0.5254285714285715,0.5402
10574,Khajji Nag Temple,3.6167,60,1.075,0.1558,0.654175,0.3651363275289652,0.5176,0.540148
10575,Ammaji Mandir,4.0,2,1.4142,0.5812,0.75,0.04331827972833253,0.7606857142857143,0.540133
10576,Jain Museum,3.6905,42,0.8111,0.1728,0.672625,0.3277785747966152,0.5273142857142857,0.540109
10577,Dehotsarg Teerth,3.7179,39,0.793,0.1631,0.679475,0.3200521229126011,0.5217714285714286,0.540107
10578,Kailasappara View Point,4.0,7,1.0,0.3059,0.75,0.1481061766350105,0.6033714285714286,0.540106
10579,Dehing Satra,4.0,3,0.0,0.5,0.75,0.07405308831750526,0.7142857142857143,0.540073
10580,Fortim-do-Mar,3.65,40,0.9213,0.23,0.6625,0.32269018344610506,0.5599999999999999,0.540057
10581,"Deer Park, Ooty",3.8636,22,0.9902,0.1584,0.7159,0.26093064472409155,0.5190857142857144,0.540046
10582,St. Thomas Syro-Malabar Catholic Church,4.3333,3,0.5774,0.1352,0.8333250000000001,0.07405308831750526,0.5058285714285714,0.540044
10583,Sangli Fort,3.85,20,0.9881,0.1987,0.7125,0.25121158171004737,0.5421142857142858,0.540036
10584,Kannimara Teak,3.7027,37,0.661,0.193,0.675675,0.3145721513193983,0.5388571428571429,0.539981
10585,Kalpeshwar Mandir,4.0,9,0.7071,0.242,0.75,0.1719459462775906,0.5668571428571428,0.539955
10586,Thattekere Lake,3.9286,14,0.9972,0.2062,0.73215,0.21526422600592307,0.5464,0.539934
10587,Jayamangali Blackbuck Reserve,3.9375,16,0.9287,0.1611,0.734375,0.2286361584601271,0.5206285714285714,0.539904
10588,Gravity Fashion Surat,3.8889,9,1.1667,0.3629,0.722225,0.1719459462775906,0.6359428571428571,0.539885
10589,Makarpura Palace,3.75,24,0.8969,0.2577,0.6875,0.26983880423767587,0.5758285714285715,0.539867
10590,Sri Lakshmi Narasimha Swamy Temple,3.9,10,0.8756,0.3237,0.725,0.1821285068658127,0.6135428571428572,0.539847
10591,Jayanti River,4.3333,3,0.5774,0.1333,0.8333250000000001,0.07405308831750526,0.5047428571428572,0.539827
10592,Shri Mandore Bheruji,4.1429,7,1.215,0.1471,0.785725,0.1481061766350105,0.5126285714285714,0.53982
10593,Aloobari Gompa Monastery,3.8889,18,0.9003,0.182,0.722225,0.24051906300189307,0.5325714285714286,0.539783
10594,Sree Ayappa Temple,4.5,2,0.7071,0.0312,0.875,0.04331827972833253,0.44639999999999996,0.539775
10595,Khajane Walon Ka Rasta,4.0,8,0.7559,0.2699,0.75,0.1606896477741703,0.5828,0.539767
10596,Sri Keshavji Gaudiya Math,4.0,6,0.8944,0.3403,0.75,0.1338402136642096,0.6230285714285715,0.539758
10597,Challa Mall,4.0,3,0.0,0.4972,0.75,0.07405308831750526,0.7126857142857143,0.539753
10598,Haleshwar Sthan,4.0,7,0.5774,0.3027,0.75,0.1481061766350105,0.6015428571428572,0.53974
10599,Ayyappan Temple,4.3333,3,1.1547,0.1324,0.8333250000000001,0.07405308831750526,0.5042285714285715,0.539724
10600,Mhadei Wildlife Sanctuary,3.9231,13,1.1152,0.2296,0.730775,0.20789330198171482,0.5597714285714286,0.53971
10601,Sindhvai Mata Temple,4.3333,3,0.5774,0.1319,0.8333250000000001,0.07405308831750526,0.5039428571428571,0.539667
10602,Dominican Monastery,3.7059,34,1.0879,0.2089,0.676475,0.30578615994180014,0.5479428571428572,0.539562
10603,Abbott Mount,3.9231,13,0.9541,0.228,0.730775,0.20789330198171482,0.5588571428571428,0.539527
10604,Jaisantri Devi Temple,4.3333,3,0.5774,0.1306,0.8333250000000001,0.07405308831750526,0.5032,0.539518
10605,Asirgarh Fort,3.8,20,1.0563,0.2487,0.7,0.25121158171004737,0.5706857142857142,0.539501
10606,Vaibhav Theatre,4.0,7,1.1547,0.3001,0.75,0.1481061766350105,0.6000571428571428,0.539443
10607,Tilak Smarak Mandir,3.9167,12,0.9003,0.255,0.729175,0.1999759009436013,0.5742857142857142,0.539437
10608,The Dagshai Jail Museum,3.6415,53,1.111,0.1566,0.660375,0.3521141041375133,0.5180571428571429,0.539433
10609,Gomukh Temple,3.84,25,0.8505,0.1444,0.71,0.2740289892611066,0.5110857142857144,0.539426
10610,Hazrat Peer Fatehullah Shah Baba,4.0,2,0.0,0.575,0.75,0.04331827972833253,0.7571428571428571,0.539424
10611,Old Curiosity Shop Kumarakom,4.25,4,0.5,0.1583,0.8125,0.09789285796008532,0.5190285714285715,0.539424
10612,Our Lady of Health Church,4.0,2,0.0,0.575,0.75,0.04331827972833253,0.7571428571428571,0.539424
10613,Wah Rilang,4.0,2,0.0,0.575,0.75,0.04331827972833253,0.7571428571428571,0.539424
10614,Mayodiya Pass,3.9091,11,1.1362,0.285,0.727275,0.19142445636334304,0.5914285714285714,0.539351
10615,Swatantra Sangrama Sangrahalaya,4.1429,7,0.6901,0.1429,0.785725,0.1481061766350105,0.5102285714285715,0.53934
10616,Punnarnava Cultural Center,4.0,6,0.6325,0.3365,0.75,0.1338402136642096,0.6208571428571429,0.539323
10617,Chandragiri Hill,3.7188,32,0.9914,0.2092,0.6797,0.2994998749116505,0.5481142857142858,0.539323
10618,Sittannavasal,3.7273,33,1.0687,0.191,0.681825,0.30268924677763237,0.5377142857142857,0.539262
10619,Gomang Stupa,4.25,4,0.5,0.1568,0.8125,0.09789285796008532,0.5181714285714286,0.539252
10620,Strike Zone,4.5,2,0.7071,0.0266,0.875,0.04331827972833253,0.44377142857142854,0.53925
10621,Bhima Devi Temple,3.9167,12,1.1645,0.2532,0.729175,0.1999759009436013,0.5732571428571429,0.539232
10622,Rajeev Smriti Van,3.9,10,0.9944,0.3183,0.725,0.1821285068658127,0.6104571428571429,0.53923
10623,Keerikkadan's Green Park,4.0,6,1.0954,0.3354,0.75,0.1338402136642096,0.6202285714285714,0.539198
10624,Bansagar Dam,4.0,4,1.1547,0.4296,0.75,0.09789285796008532,0.6740571428571428,0.539179
10625,Mathi Temple,4.25,4,0.5,0.156,0.8125,0.09789285796008532,0.5177142857142857,0.539161
10626,Umed Garden,3.8148,27,0.9214,0.1488,0.7037,0.2819463902992201,0.5136000000000001,0.539154
10627,Gidhapahar Mandir Temple,4.1667,6,0.4082,0.1526,0.7916749999999999,0.1338402136642096,0.5157714285714287,0.539144
10628,Pathiramanal Beach,3.7667,30,1.04,0.1725,0.691675,0.2928204485978327,0.527142857142857,0.539112
10629,Aundha Nagnath Temple,3.6471,51,0.77,0.1581,0.661775,0.34808207757861187,0.5189142857142857,0.539095
10630,Alamparai Fort,3.8333,24,0.9631,0.1596,0.708325,0.26983880423767587,0.5197714285714286,0.539068
10631,Mantalai Temple,3.8571,14,0.9493,0.2767,0.714275,0.21526422600592307,0.5866857142857143,0.539054
10632,St John the Evangelist Church,4.2,5,0.4472,0.1585,0.8,0.11737136804583777,0.5191428571428572,0.53904
10633,Chandrapur Super Thermal Power Station,3.9231,13,1.0377,0.2235,0.730775,0.20789330198171482,0.5562857142857143,0.539013
10634,Archaeological Society of India Museum,3.7586,29,0.9508,0.1896,0.68965,0.28931731432342833,0.5369142857142857,0.539003
10635,Sonabhandara Caves,3.8462,13,0.9871,0.3075,0.71155,0.20789330198171482,0.6042857142857143,0.539
10636,Sis Ganj Gurudwara,3.9286,14,0.9169,0.1978,0.73215,0.21526422600592307,0.5416,0.538974
10637,Gurudwara Sri Chola Sahib,4.3333,3,0.5774,0.1258,0.8333250000000001,0.07405308831750526,0.5004571428571428,0.53897
10638,Vidya Pratishthan Museum,4.0,6,0.6325,0.3333,0.75,0.1338402136642096,0.6190285714285714,0.538958
10639,Nehru Memorial Museum,3.7667,30,0.9714,0.1709,0.691675,0.2928204485978327,0.5262285714285715,0.538929
10640,Kokilavan Dham (Shani Temple),3.8,25,1.0408,0.1838,0.7,0.2740289892611066,0.5336,0.538929
10641,Chhipa Textile,3.8,10,1.2293,0.4244,0.7,0.1821285068658127,0.6710857142857142,0.538856
10642,Subramania Swami Temple,4.0,8,0.9258,0.2615,0.75,0.1606896477741703,0.5780000000000001,0.538807
10643,Ayyappa Devasthanam,4.25,4,0.9574,0.1529,0.8125,0.09789285796008532,0.5159428571428571,0.538806
10644,Kashivishveshar Shiva Temple,4.3333,3,1.1547,0.1243,0.8333250000000001,0.07405308831750526,0.49960000000000004,0.538798
10645,Surya Kund,3.7692,26,0.9081,0.2051,0.6923,0.2780610158200081,0.5457714285714286,0.538723
10646,Begumpet Mosque,3.9091,11,0.7006,0.2795,0.727275,0.19142445636334304,0.5882857142857143,0.538722
10647,Adurru Excavation Site,3.8571,14,1.0995,0.2736,0.714275,0.21526422600592307,0.5849142857142857,0.5387
10648,Shri Kshethra Bangaramakki,4.3333,3,0.5774,0.1233,0.8333250000000001,0.07405308831750526,0.49902857142857143,0.538684
10649,Sanchi Museum,3.75,28,0.8872,0.2057,0.6875,0.28569540735943894,0.5461142857142857,0.538681
10650,Lloyd Botanical Garden,3.6939,49,1.2111,0.1142,0.673475,0.34389189255518116,0.49382857142857145,0.538671
10651,Shitla Mandir,4.0,7,1.0,0.2932,0.75,0.1481061766350105,0.5961142857142858,0.538655
10652,Gurdwara Baba Bakala,3.7895,19,0.9763,0.2664,0.697375,0.2459990345950958,0.5808,0.538647
10653,Sri Shirdi Sai Mandira,4.0,7,0.8165,0.2929,0.75,0.1481061766350105,0.5959428571428571,0.53862
10654,Konkan Darshan,4.0,5,1.0,0.373,0.75,0.11737136804583777,0.6417142857142857,0.538554
10655,Gopi Talab,3.3804,184,0.9563,0.0885,0.5951,0.4836689681309309,0.47914285714285715,0.538479
