Place,avg_rating,review_count,rating_std
Sri Audikesava Perumal Peyalvar Temple,3.8571,7,0.8997
Bhujia Fort,3.8571,7,0.8997
Serzang Temple,3.8571,7,1.069
Thala Waterfall,3.8571,7,0.8997
Aai Vajreshwari Devi Temple,3.8571,28,1.1455
Thenkudi Thittai Sree Vashisteswarar Temple- Guru Stalam,3.8571,7,0.6901
Phalgu Tirtha,3.8571,7,0.6901
Balphakram National Park,3.8571,7,1.069
Crinoline Falls,3.8571,14,1.0271
Maha Ganapati Temple,3.8557,97,0.8896
Suriyanar Koil,3.8551,138,0.859
Harangi Dam,3.8545,55,0.951
Ganges River,3.8539,3307,1.0049
Navagraha Mandir,3.8537,41,0.7267
Magic Garden,3.8537,41,0.937
Gopachal Parvat,3.8532,109,0.9411
Shyam Kund,3.8529,34,0.9577
Harshnath Temple,3.8529,34,1.2342
Katarmal Sun Temple,3.8523,88,0.929
Belapur Fort,3.8519,27,0.9885
Saint Joan of Arc Statue,3.8519,27,0.864
Vasant Square Mall,3.8519,27,1.0267
Amber Fort Palace,3.8519,27,1.1995
Chakra Tirth Temple,3.8511,47,0.807
abyss-marine-aquarium,3.8511,47,0.8592
Mansi Ganga Tank,3.85,20,1.04
Sangli Fort,3.85,20,0.9881
Vettuvan Koil Temple,3.85,20,0.7452
Junagadh Gate,3.85,20,0.8751
Kerala Government Secretariat,3.85,40,0.9753
Sri Lakshmi Narsimha Swamy Temple,3.85,20,1.0894
Sadul Singh Museum,3.85,20,0.9333
Vardhman Fantasy,3.8495,93,1.3017
Devalia Safari Park,3.8495,372,0.8926
Bangalore Aquarium,3.8493,73,0.9079
Achalgarh Fort,3.8493,146,0.9273
Crawford Market,3.8491,338,0.9361
Urgelling Gompa,3.8485,33,0.9056
Naag Mandir,3.8477,151,0.8622
Beyt Dwarka Beach,3.8475,59,0.9062
Mangla Gauri Temple,3.8462,39,0.9878
Patal Devi Mandir,3.8462,13,1.1435
Chinsurah Dutch Cemetery,3.8462,13,0.8006
Veraval Beach,3.8462,39,1.0891
Rashtrapati Bhavan Museum Complex,3.8462,13,0.8987
Sudhagadh Fort,3.8462,13,0.6887
Bejai Museum,3.8462,13,0.6887
Shahid Smarak,3.8462,39,0.9608
Kalyani Dam,3.8462,13,0.8006
MGF Mega City Mall,3.8462,13,0.6887
Gudavi Bird Sanctuary,3.8462,13,0.9871
Lonar Crater,3.8462,104,0.8564
Idukki Wildlife Sanctuary,3.8462,13,1.1435
Chenani-Nashri Tunnel,3.8462,26,0.9672
Muvattupuzha Bridge,3.8462,13,0.8006
Phuktal Monastery,3.8462,13,1.0682
Sonabhandara Caves,3.8462,13,0.9871
Mahishadal Rajbari,3.8462,26,0.7845
Machkund Temple,3.8462,13,0.9871
Kundalpur Digambar Jain temple,3.8462,13,0.8987
Bangaru Kamakshi Temple,3.8462,13,0.9871
Gandhi Memorial,3.8459,331,0.9425
Chittorgarh Fort,3.8448,58,1.0226
K. D. Singh Babu Stadium,3.8448,58,0.8945
Savandurga,3.8441,186,1.004
Srikalahasti Temple,3.8438,32,0.7666
Pune Tribal Museum,3.8438,32,0.9541
Muchalinda Lake,3.8431,51,0.8803
Bassein Fort,3.8431,102,1.0785
Shaukat Mahal,3.8421,19,0.8983
Central Museum Indore,3.8421,57,1.0655
Jogulamba Temple,3.8421,38,0.7543
Vikram Kirti Mandir Museum,3.8421,19,0.7647
Sagardwip Beach,3.8421,19,1.0145
Moti Bagh Palace,3.8421,19,1.0679
Neelimala Viewpoint,3.8421,19,1.0145
Marmala Waterfall,3.8421,19,1.214
Aharbal Waterfall,3.8421,19,0.8983
Longwood Shola,3.8421,19,0.7647
Kirti Mandir Temple,3.8416,221,0.8672
Bengal Natural History Museum,3.8409,44,0.987
Patan Patola Heritage,3.8409,44,0.8877
Gomukh Temple,3.84,25,0.8505
Digboi Oil Refinery,3.84,25,1.0279
Maharaja Ranjit Singh Museum,3.8395,162,1.0087
Maharaj Baug and Zoo,3.8393,56,1.0579
Poabs Organic Estates,3.8387,31,1.2137
The Serfoji Sarasvati Mahal Library,3.8387,124,0.8961
Baba's Chavadi,3.8386,316,0.7823
R Mall,3.8382,68,0.9559
Gandhi Nagar Gruh Town Hall,3.8381,105,0.8893
Bedi Hanuman Temple,3.8378,37,0.7643
Lower Haramsara,3.8378,37,0.7998
Noopura Gangai Raykkayi Amman Temple,3.8378,37,0.8665
Kavaratti Island Marine Aquarium,3.8378,37,1.0932
Shri Krishna Temple,3.8378,37,0.7643
Golghar,3.8368,239,0.909
Govardhan Hill,3.8354,158,0.9634
Shettihalli Rosary Church,3.8352,182,1.022
Scandal Point,3.8349,424,0.9922
Ross Island,3.8344,1679,1.0253
Chennarayana Durga,3.8333,6,0.9832
Raghunath Bazaar,3.8333,66,0.7143
Tripolia Imperial Mausoleum,3.8333,6,0.9832
Thiruvidanthai Temple,3.8333,24,0.9168
Kathi Darwaza,3.8333,6,0.7528
Aryapalli Beach,3.8333,6,1.169
Alamparai Fort,3.8333,24,0.9631
Pani Dihing Wildlife Sanctuary,3.8333,6,1.169
Ashutosh Museum of Indian Art,3.8333,6,0.7528
Diwan E Aam,3.8333,6,0.9832
Gosanimari Rajpat,3.8333,6,1.169
Gurudwara Guru Ka Mahal,3.8333,18,0.8575
Art Museum,3.8333,6,0.9832
Vimleshwar Shiva Temple,3.8333,6,0.7528
Laxmangarh Fort,3.8333,12,0.9374
Bombay Convention & Exhibition Centre,3.8333,6,0.9832
Dharmalingeshwarar Temple,3.8333,12,0.8348
Gymkhana Club,3.8333,12,0.8348
Konkan Railway,3.8333,30,1.0532
Torvi Narasimha Temple,3.8333,12,1.1146
Shitla Mata Temple,3.8333,6,0.7528
Digamber Jain Temple,3.8333,12,0.7177
Dharashiv Caves,3.8333,6,1.169
Konigspalast von Shey,3.8333,6,0.9832
Nataraja of Konerirajapuram,3.8333,6,0.7528
Jain Math Monastery,3.8333,6,1.169
Shri Mallikarjun Temple,3.8333,6,0.7528
Ngadak Monastery,3.8333,12,1.1146
Kadavum Bagam Synagogue,3.8333,6,0.4082
Saptashringi Devi temple castle,3.8333,12,0.7177
Thalupulamma Talli Temple,3.8333,6,0.9832
Thang,3.8333,6,0.4082
Prasanna Varadaraja Swamy Temple,3.8333,6,0.4082
Periyar Tiger Reserve forest,3.8333,6,0.9832
Keylong,3.8333,12,0.8348
Sarkar Rajbari,3.8333,6,1.3292
International Sikh Museum,3.8333,6,1.169
Rozi Port,3.8333,12,0.8348
Mahamandir,3.8333,18,0.9235
Antpur Radhagovindjiu Temple,3.8333,12,0.8348
Ganga Deri,3.8333,12,0.9374
Church of St. Francis of Assisi,3.8333,6,0.4082
Babore Temples,3.8333,6,1.169
Pajaka Kshetra,3.8333,18,0.8575
Jelep La Pass,3.8333,6,0.7528
Danish Museum,3.8333,12,0.7177
Thadlaskein Lake,3.8333,6,0.9832
Kala Vikash Kendra,3.8333,6,0.7528
Khapra Kodiya Caves,3.8333,6,1.169
IKEA,3.8333,24,0.9631
Pillamarri Banyan Tree,3.8333,24,0.7614
Khamba Baba/Heliodorus Pillar,3.8333,24,0.9631
Wellingdon Secretariat,3.8333,6,0.7528
Khawnglung Wildlife Sanctuary,3.8333,6,0.9832
Saket Mall,3.8333,6,1.169
Animesh Lochana Chaitya Shrine,3.8333,12,0.8348
Pondicherry Museum,3.8333,156,1.0149
Sri Pratyangara Devi temple,3.8333,6,1.169
Kumaraswamy Temple,3.8333,12,0.8348
Takthok Monastery,3.8333,6,0.4082
Kandhar Fort,3.8333,12,1.0299
Haveli Museum,3.8333,6,0.4082
Chandrahasini Devi Temple,3.8333,6,0.7528
Chandlai Lake,3.8333,24,0.9631
Jainath Temple,3.8333,6,1.169
Sultan Ahmed Shah Mosque,3.8333,24,0.9168
Gurdwara Wadda Ghalughara Sahib,3.8333,6,1.169
Simhavalli Tayaru Temple,3.8333,6,0.7528
Jai Nagar Park,3.8333,6,1.169
Gurdwara Sukhchainana Sahib,3.8333,12,1.2673
Shree Moreshwar Temple,3.8333,12,0.8348
Deori Mandir,3.8333,78,0.9176
Manipur State Museum,3.8333,30,1.1167
Chaubis Khamba Temple,3.8333,18,0.7071
Ava Art Gallery,3.8333,18,1.1504
Pascoal spice village,3.8333,6,0.9832
Mannipur Temple,3.8333,6,0.7528
Bassi Wildlife Sanctuary,3.8333,6,0.7528
Deopani Durga Mandir,3.8333,6,1.169
Kottappuram Fort,3.8333,12,0.7177
Rishabhadev Temple,3.8333,6,0.9832
Begur Fort,3.8333,6,0.7528
Rivona Buddhist Caves,3.8333,6,0.7528
BM Habitat Mall,3.8333,24,0.9631
Udaygiri Caves,3.8333,48,0.9302
Sri Ugra Narasimha Temple,3.8333,6,0.9832
Delhi Rides,3.8333,18,1.0432
Devil's Kitchen,3.8333,6,1.169
Chilika Wildlife Sanctuary,3.8314,172,1.0263
Chaukhandi Stupa,3.8298,47,0.8423
Tiger Spring,3.8298,47,0.789
Pearl Valley,3.8293,41,1.1812
Gandhi Chowk Street,3.8293,82,0.9914
Suraj Mandir,3.8293,41,0.7714
Amirthi Zoological Park,3.8286,35,1.1501
Mahatma Gandhi Town Hall,3.8286,35,0.8907
Kanchenjunga Stadium,3.8286,35,0.822
Prabal Fort,3.8286,35,0.8907
Galganatha Temple,3.8276,29,0.9285
Bharath Mall,3.8276,29,0.7592
Baghel Museum,3.8261,23,0.8341
Lal Bagh Palace,3.8261,23,1.0292
Kattabomman Memorial Fort,3.8261,23,1.0292
Gaumukh Reservoir,3.8261,92,0.8202
Sannihit Sarovar,3.8261,23,0.8869
Ranmukteshwar Temple,3.8261,23,0.7777
Dindayal City Mall,3.8261,23,1.0292
Qila Mubarak Complex,3.8261,46,0.7973
Dhauligiri Shanti Stupa,3.8258,155,1.1232
Jaigad Fort,3.8252,103,1.0885
Suvarna Ganesh Mandir,3.825,40,0.9842
Gurudwara Baba Atal Rai,3.825,40,0.7472
Nalanda,3.8246,228,1.0845
Vyas Gufa,3.8235,34,0.9035
Chandramoulishwar Temple,3.8235,68,0.8275
Rankini Mandir,3.8235,17,1.0744
Garhwal Rifles Regimental War Memorial,3.8235,17,1.2367
Shoolpaneshwar Mahadev Temple,3.8235,17,1.0146
Dalma Wildlife Sanctuary,3.8235,68,0.9295
Central Sikh Museum,3.8235,17,0.809
Panch Gagh Falls,3.8235,17,0.7276
Vindhyagiri Temple,3.8235,51,0.9101
Digambar Jain Temple,3.8235,17,1.1311
Anjaneya Hanuman Swamy Temple,3.8235,17,0.951
Anup Talao,3.8235,17,0.809
Phule Market,3.8235,17,1.1311
Dattatreya Temple,3.8226,62,0.9839
Mahakali Caves,3.8222,45,0.9603
Rajarajeshwara Temple,3.822,118,0.8436
Sahara Mall,3.8218,101,0.9633
Bhagsu Naag Temple,3.8205,39,0.9966
Brihanmumbai Municipal Corporation building,3.8205,39,0.8545
Nilavoor Lake,3.8191,199,0.9885
Anthropological Museum,3.819,536,0.8151
Madhugiri,3.8182,55,0.8626
Metropolis Mall,3.8182,22,0.8528
Amaravathi Archaeological Museum,3.8182,11,0.9816
Floating Market Patuli,3.8182,11,0.8739
Film and Television Institute of India,3.8182,11,1.0787
Varatha raja perumal temple,3.8182,11,0.9816
Empire Mall,3.8182,11,0.7508
Prasad Art Gallery,3.8182,11,0.8739
Mrinmayee Temple,3.8182,11,0.8739
Gurudwara Tuti Gandhi Sahib,3.8182,11,1.1677
Rangacharlu Memorial Hall,3.8182,11,0.8739
Gyarah Murti,3.8182,55,0.8838
Jim Jungle Explore Safari,3.8182,11,0.9816
Dashbhuja Ganpati Temple,3.8182,11,0.7508
Gorur Dam,3.8182,66,1.0364
Darbar Hall & Museum,3.8182,11,0.8739
Bajrangarh Fort,3.8182,11,1.0787
Baliharachandi Temple,3.8182,11,0.7508
Jawahar Palace,3.8182,11,1.2505
Tamdil Lake,3.8182,22,1.0065
Conflictorium,3.8182,11,1.0787
Saras Garden,3.8182,11,0.9816
Sardar Patel Statue,3.8182,11,0.8739
Sumitranandan pant gallery,3.8182,22,0.795
Benimadhav Temple,3.8182,11,0.8739
Laxmi Narasimha Swamy Temple,3.8182,11,1.0787
Bibiyapur Kothi,3.8182,11,0.7508
Alice Garg National Seashells Museum,3.8182,22,0.9069
Rani Ka Talab,3.8182,11,0.603
Solah Khamba Mosque,3.8182,22,1.0527
National Martyrs Memorial,3.8182,22,1.0527
Dharavi,3.8163,430,0.9758
Saputara Tribal Museum,3.8162,136,0.8961
Okhla Bird Sanctuary,3.816,125,1.1027
Manjusha Museum,3.8158,38,0.8336
Shopprix Mall,3.8158,38,1.036
Mangalavanam Bird Sanctuary,3.8158,38,0.9258
Temple of Saint Vallabhacharya,3.8148,27,0.7863
Umed Garden,3.8148,27,0.9214
Sangama at Mecedatu,3.8136,59,1.0251
Atta Market,3.8128,235,1.0206
Capt. Williamson Sangma State Museum,3.8125,16,0.9106
Pudimadaka Lighthouse,3.8125,16,0.9811
Rajbari Krishnanagar,3.8125,16,0.8342
Kappal Matha Church,3.8125,16,0.75
Sri Garuda Swagath Mall,3.8125,16,0.9811
Puri Light House,3.8125,64,0.7319
Kittur Rani Channamma Circle,3.8125,48,0.8668
Railway Heritage Centre cum Railway Museum,3.8125,16,0.8342
St Mary's Orthodox Syrian Church,3.8125,16,0.6551
Gurudwara Ramsar Sahib,3.8125,16,0.9106
Darwan Singh Museum,3.8109,201,1.0649
Lonavla Wax Museum,3.8108,37,1.1015
Cankamana,3.8108,37,0.7393
Chennai Central Railway Station,3.8105,459,0.9281
Baba Baidyanath Temple,3.8103,253,0.9736
Mudumalai National Park,3.8096,436,0.9933
Chilapata Wildlife Sanctuary,3.8095,21,0.8729
Dadasaheb Phalke Chitranagri,3.8095,42,1.0178
Stone Doors,3.8095,63,0.9977
Mumtaz Mahal (Jewel Palace),3.8095,21,0.8136
Sawantwadi Palace,3.8095,21,0.9284
Sri Vallabha Temple,3.8095,21,0.8136
Yagachi Dam,3.8095,42,1.0178
Honkong Market,3.8095,21,0.7496
Husainabad Clock Tower,3.8092,131,0.7856
Chattardi,3.8088,68,0.9964
Aminabad,3.8085,282,0.935
Parinirvana Stupa and Parinirvana Temple,3.8082,73,1.1626
Rajiv Gandhi's Statue,3.8065,31,0.7033
Shanti View Point,3.8065,31,0.6542
Floating Vegetable Market,3.8065,31,0.7492
Buland Darwaja,3.8065,31,0.9099
Mattupetti Indo-Swiss Farm,3.8065,31,0.9099
Ashok Shilalekh,3.8065,62,0.8266
Nalhateshwari Temple,3.8049,41,0.8723
Tomb of Mariam Zamani,3.8043,46,1.046
Chausat Yogini Temple,3.8042,143,0.8497
Kapileswara Temple,3.803,66,0.9152
Araku Tribal Museum,3.8029,208,0.8595
Mussoorie Lake,3.8017,116,0.9888
Taj Museum,3.8016,126,0.9552
Bandaje Arbi Falls,3.8,10,1.0328
The RBI Museum,3.8,5,0.8367
Badami Fort,3.8,45,1.0357
Kuleshwar Mahadev,3.8,5,1.3038
Sacred Meeting Point,3.8,5,0.4472
Mohan Kumar Mangalam Stadium,3.8,10,0.9189
Gedu Miar Maszid,3.8,5,1.0954
Sangameshvara Temple,3.8,10,0.7888
Sangeetha Mahal,3.8,10,0.4216
Rayakottah,3.8,5,1.0954
Kottiyoor Mahadeva Temple,3.8,20,1.1517
Regyaling Gompa,3.8,5,1.3038
Birds Island,3.8,5,0.8367
Kurattikkadu Mutharamman Devi Temple,3.8,5,0.4472
Mini Zoo,3.8,5,1.3038
Matri Dei Cathedral,3.8,10,0.9189
Kathiramangalam Vana Durga Temple,3.8,5,0.8367
Dada Siba Temple,3.8,5,0.8367
CPRA Greens,3.8,5,1.0954
Wheelstreet,3.8,5,1.0954
Kanha Museum,3.8,10,1.2293
Aviserv Lounge,3.8,15,1.0823
Talatal Ghar,3.8,45,0.9439
Kapil Muni Tirtha,3.8,5,0.8367
Jaisalmer Sunset Point,3.8,5,1.0954
Nila Gumbad,3.8,5,1.0954
Chhatra Mahal,3.8,5,1.0954
Bhalki Machan,3.8,10,0.6325
Shiva Linga,3.8,15,0.9411
Bharadwaja Tirtham,3.8,5,0.8367
Nipponzan Myohoji Budha Temple,3.8,10,0.9189
Bharat Mata Chowk,3.8,5,1.0954
Shivani Temple,3.8,5,0.8367
Bhatinda Zoological Park,3.8,15,1.0823
Shree Bheru Nath Ji Ka Mandir,3.8,5,1.3038
Lingana,3.8,5,0.4472
Changey Waterfall,3.8,15,1.2649
Shreevardhan and Manoranjan Peaks,3.8,5,0.8367
Shri Chitrapur Math,3.8,5,0.8367
Jagannath Mahadev Temple,3.8,5,1.0954
Chachai Falls,3.8,10,0.7888
Mahishasura Rock,3.8,10,1.3166
Mahisagar Mata Temple,3.8,5,0.8367
St. Mary's Forane Church Pulincunnoo,3.8,5,0.8367
Bhagwa Kuan,3.8,5,0.8367
Jaistambh Square,3.8,5,0.8367
Hidimbeshwar Temple,3.8,15,0.8619
Sarbamangala Temple,3.8,15,0.7746
Nichinai Pass,3.8,5,1.3038
Swami Ayyappa Temple,3.8,5,0.8367
Ladies' Beach,3.8,5,1.3038
Surya Temple at Martand,3.8,5,1.0954
Aez Square Mall,3.8,5,0.8367
Hi Tech Theatre,3.8,5,1.3038
Mar Thoma Syrian Church,3.8,15,0.6761
Sewaro Rock Garden,3.8,70,1.1746
Shikhar Shingnapur,3.8,5,0.8367
Shakhni Mahadev Temple,3.8,5,0.4472
Giri Sarovar,3.8,5,0.8367
Chintamoni Kar Sangrahalay,3.8,5,0.8367
Shanti Falls,3.8,15,0.7746
Bijjat Maharaj Temple,3.8,5,0.8367
Belkal Theertha Falls,3.8,5,0.4472
Chhota Kashmir,3.8,10,1.1353
Chhipa Textile,3.8,10,1.2293
Rassaz Shopping Mall,3.8,5,0.8367
Lord Malligarjuna Swamy Temple,3.8,5,0.4472
Rajendra Smriti Sangrahalaya Museum,3.8,15,0.8619
ETA Namma Mall,3.8,15,0.6761
Vega the Mall,3.8,5,0.8367
Navlakha Temple,3.8,5,0.8367
Goregaon Film city,3.8,10,0.4216
Diwan-i-Am,3.8,15,1.0823
Maa Chinnamasta Temple,3.8,10,0.9189
Arulmigu Kalugasalamoorthy Temple,3.8,5,0.4472
Gujari Mahal,3.8,5,0.8367
Kheoni Wildlife Sanctuary,3.8,5,0.8367
Mukesh Art Gallery,3.8,5,0.8367
Black Taj (Tomb of Shah Nawaz Khan),3.8,5,0.8367
Kokilavan Dham (Shani Temple),3.8,25,1.0408
Treasured Wheels,3.8,10,1.1353
Vridh Badri Temple,3.8,5,0.8367
Vengeeswarar Temple,3.8,5,0.8367
Fame Shankarnag Theatre,3.8,30,1.3493
Ezharakund Waterfalls,3.8,5,0.4472
Drang,3.8,5,0.4472
Vandevi Mandir,3.8,5,1.0954
Kachapeshwarar Temple,3.8,25,0.866
Dubey Palace,3.8,5,1.3038
U.T.D.C,3.8,5,1.7889
Sisupalgarh,3.8,5,0.8367
Ujali Baodi,3.8,10,0.7888
Sphatik Shila,3.8,30,0.9613
Pul Kanjari,3.8,25,0.866
Ananthamangalam Shree Veerapathira Dhasapuja Anchaneyar Temple,3.8,5,0.8367
Tirupur Kumaran Memorial Statue,3.8,5,1.0954
Monastero Tak Thok,3.8,5,0.8367
King Palace,3.8,15,0.7746
"Dhenupureeswarar Temple, Madambakam, Chennai",3.8,20,0.8335
Mytourmychoice,3.8,5,0.8367
Papanasini Siva Temple,3.8,5,0.8367
Asirgarh Fort,3.8,20,1.0563
Magen Aboth Synagogue,3.8,5,0.4472
Nandadulal Temple,3.8,10,0.6325
Palakarai Aqua Tourism Farm,3.8,5,1.0954
Mahendra Nath Temple,3.8,5,0.8367
Kaundinya Wildlife Sanctuary,3.8,5,0.8367
Jubilee Garden,3.8,35,0.5841
Kanchi Ganesha Temple,3.8,35,0.8677
Napne Waterfall,3.8,5,0.8367
Gyan Kup (Gyan Vapi Well),3.8,5,1.0954
Arya Samaj Mandir Temple,3.8,5,0.8367
Dhubela Museum,3.8,15,0.7746
Ashapurni Mandir,3.8,5,0.8367
Kedarnath Temple,3.8,50,0.9476
Elk Falls,3.8,5,1.3038
Ramakrishna Teertham,3.8,5,0.8367
Indira Gandhi Memorial Museum,3.7991,428,1.0159
Mangalnath Temple,3.7972,217,0.8847
Vasco da Gama Square,3.797,133,0.877
Narasimha Jhira Cave Temple,3.7966,59,0.8863
Lad Khan Temple,3.7963,54,0.9393
Bumla Pass,3.7962,157,1.0299
Nagarhole National Park,3.7959,294,1.0182
Shri Kashi Vishwanath Temple (Golden Temple),3.7957,1356,0.9721
Lakkar Bazaar,3.7927,82,0.8276
Sikkal Singaravelar Temple,3.7917,24,0.9315
Vikramshila Ruins,3.7917,24,1.0206
Sri Adi Sankara Keerthi Sthamba Mandapam,3.7917,24,0.779
Narayan Sarovar,3.7913,115,0.9778
The Kankalitala Temple,3.791,67,0.8968
Tamil Nadu Agricultural University,3.7907,43,0.8035
Jain Temple Wayanad,3.7899,138,1.0069
Shivlinga,3.7898,157,0.8846
"T Nagar, Ranganathan Street",3.7897,956,0.9338
E-Mall,3.7895,19,0.855
Kalakkadu Sanctuary,3.7895,19,0.855
Gurdwara Baba Bakala,3.7895,19,0.9763
Kolaba Fort,3.7895,114,1.0515
Ram Nagar Beach,3.7895,19,1.2283
Krishna Menon Museum,3.7895,19,1.0317
Dhenupureeswarar Temple,3.7895,19,0.7873
Agar Jitoo,3.7895,19,1.0842
Thiruchembur Murugan Temple,3.7895,19,0.7133
Ranchi Lake,3.7885,52,1.1434
Nirmal Lifestyle Mall,3.7879,33,0.8929
Prachina Museum,3.7872,47,0.8831
Shani Shingnapur,3.787,446,0.9419
Zanana Enclosure,3.7868,136,0.9302
Trevors Tank,3.7863,117,1.0734
Gandhamadhana Parvatham,3.7862,159,0.8219
Arena Mall,3.7857,14,1.1883
Carvan Sarai,3.7857,14,0.8926
Nahar Singh Cricket Stadium,3.7857,28,0.7868
Amkunj Beach,3.7857,14,0.8926
Gurudwara Hemkund Sahib,3.7857,14,0.6993
Thevally Palace,3.7857,14,0.8926
Bharmani Mata Temple,3.7857,14,0.8018
Ulagalantha Perumal Temple,3.7857,14,0.6993
Thimmamma Marrimanu,3.7857,14,0.8018
Bhujiyo Kotho,3.7857,14,1.0509
Madkot Hot Water Springs,3.7857,14,0.8018
Keshi Ghat,3.7848,79,1.0212
Mayur Baug,3.7843,51,1.2217
Akbar's Palace & Museum,3.7843,102,0.9913
Sree Parasurama Temple,3.7843,51,0.8078
Government Museum Jhansi,3.7843,51,0.9233
Sadashivgad Fort,3.7838,37,0.9468
Krishna Rajendra Circle,3.7833,60,0.7152
Mini-Zoo,3.7826,46,0.7576
Sudder Street,3.7826,46,1.0091
Jawaharlal Nehru State Museum,3.7826,23,1.0426
Chandragiri Palaces and Fort,3.7812,64,0.9507
Agumbe Rainforest Research Station,3.7812,32,0.9413
Charity Birds Hospital,3.7812,32,1.1842
Bakkhali Watch Tower,3.7805,41,0.9086
Library Bazaar,3.78,100,0.9383
Bison Lodge Museum,3.7794,68,0.7888
Baiju Temple,3.7778,18,0.6468
Gurudwara Sisganj Sahib,3.7778,9,0.8333
Panchamuki Anjaneya Temple,3.7778,63,0.9236
Jagadishwar Temple,3.7778,9,0.6667
Dhekiajuli,3.7778,9,0.6667
Gali Paranthe Wali,3.7778,270,0.9615
Aina Mahal,3.7778,279,1.0733
"Vedapureeswarar Temple, Puducherry",3.7778,9,1.0929
Fort Jaitak,3.7778,18,1.0603
Chavand Fort,3.7778,9,0.6667
Kakra Khoh Waterfall,3.7778,18,1.0033
Khas Mahal,3.7778,9,0.8333
Hesaraghatta Lake,3.7778,9,0.6667
Lat Ki Masjid,3.7778,9,0.8333
Kalander Shah's Tomb,3.7778,9,0.8333
Bhagavathy Temple,3.7778,9,1.3017
Ettina Bhuja Peak (Shishila Gudda),3.7778,9,0.8333
Dungeshwari Cave Temples,3.7778,18,0.6468
Bankot Fort,3.7778,18,0.8782
Pilak,3.7778,9,0.9718
Radha Madhab Temple,3.7778,9,0.9718
Sangameswarar Temple,3.7778,18,1.0603
Chenchu Lakshmi Tribal Museum,3.7778,9,0.441
Country Club Water World,3.7778,9,1.4814
Maya Devi Temple,3.7778,36,0.6808
Pavagada Fort,3.7778,9,1.2019
Mayank Blue Water Park,3.7778,54,1.1438
HAL Pragati Museum,3.7778,9,0.8333
Mir Alam Tank,3.7778,9,0.8333
Mahabaleshwar Wax Museum,3.7778,9,0.9718
Sri Jagannatha Temple,3.7778,9,1.2019
Brahma Kund,3.7778,9,0.9718
The Hub Mall,3.7755,49,0.9846
Karni Mata Temple,3.7755,441,1.0031
Dindigul Fort,3.775,40,0.947
Gaula River,3.7742,31,0.9205
Kailash and Kotumsar Cave,3.7727,44,0.9367
Vindhyavasini Devi Temple,3.7727,88,0.7984
Imambara,3.7727,44,0.8315
Gomatimata Beach,3.7727,22,0.8691
Rao Jodha Ji Statue,3.7719,114,0.8522
Police Bazar,3.7697,634,0.8693
Maritime Heritage Museum,3.7692,13,0.5991
Hatibagan Market,3.7692,13,0.725
Paliam Nalukettu,3.7692,13,1.0127
Palayur Church,3.7692,13,1.0127
Broadway,3.7692,13,0.8321
Gingee Fort,3.7692,78,0.9106
Baba Banda Singh Bahadur War Memorial,3.7692,39,1.0873
Iewduh Bara Bazar,3.7692,26,1.0699
Adumalleshwara Temple,3.7692,13,0.725
Qutb Shahi Mosque,3.7692,13,1.0919
Aptaeshwar Temple,3.7692,13,0.8321
Rabindra Sarobar Stadium,3.7692,13,0.8321
Bhadiya Kund,3.7692,13,0.8321
Rainawari,3.7692,13,0.4385
Old Secretariat,3.7692,13,0.725
Thazhathangady Juma Masjid,3.7692,13,0.9268
Dhari Devi Mandir,3.7692,13,0.8321
New Kashmir Art Gallery,3.7692,13,1.1658
Surya Kund,3.7692,26,0.9081
Talakad Panchalinga Temples,3.7692,52,0.8311
Vittoba Temple,3.7692,13,0.725
Mahapratyangira Devi Temple,3.7692,13,0.5991
Gore Gariba Kabrastan,3.7692,13,0.8321
Arulmigu Lakshmi Narasimha Swamy Temple,3.7692,13,0.725
Karaiyar Dam,3.7692,26,1.1066
Mrigavani Wildlife Park,3.7692,13,1.0919
Thanjavur Royal Palace and Art Gallery,3.769,290,1.1399
Gulbarga Fort,3.7679,56,1.0089
Golden Bridge,3.7674,129,0.8525
Adi Keshava Perumal Temple,3.7674,43,1.0654
Matunga Market,3.7667,30,0.9353
Nehru Memorial Museum,3.7667,30,0.9714
Pathiramanal Beach,3.7667,30,1.04
Batuk Bhairav Mandir,3.7662,77,0.9719
Maharaja Ranjit Singh War Museum,3.7647,34,1.1822
Bhabani Pathak's Tilla,3.7647,17,0.8314
Darga Konda,3.7647,17,0.7524
EMS Stadium,3.7647,17,1.0326
Raichur Fort,3.7647,17,1.0326
Mahakoshal Art Gallery,3.7647,17,0.9034
Eastern Gateway,3.7647,17,0.9701
Chini Ka Rauza Mausoleum,3.7647,51,0.7896
Qila Mubarak,3.7647,34,0.8187
Sri Pratap Singh Museum,3.7647,17,1.0914
Wasef Manzil,3.7647,17,0.7524
India Orchidarium and Botanical Garden,3.7647,17,0.8314
Vaitheeswaran Kovil Shrine to Mars,3.7634,93,0.96
Sudhanyakhali Watch Tower,3.7632,38,1.051
Mizoram State Museum,3.7632,38,0.7862
Astrophysical Observatory,3.7627,59,0.8166
Mahaparinirvana Temple,3.7619,21,1.0443
Arakkal Museum,3.7619,63,0.8746
Neogal Park,3.7619,21,1.3002
Tipu Sultan Museum,3.7619,21,0.9437
Dixit Wada Museum,3.7607,117,0.7617
Ita Fort,3.76,25,1.0909
Sasivekalu Ganesha Temple,3.76,125,0.8172
Archaeological Society of India Museum,3.7586,29,0.9508
Alamgir Dargah,3.7586,29,1.0907
Kalinjar Fort,3.7586,29,0.9508
